"","UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","FALTAS_CONTRA_EL_PATRIMONIO","FALTAS_CONTRA_LA_SEGURIDAD_PUBLICA","FALTAS_CONTRA_LA_TRANQUILIDAD_PUBLICA","FALTAS_CONTRA_LAS_BUENAS_COSTUMBRES","FALTAS_CONTRA_LAS_PERSONAS"
"330","x090106","HUANCAVELICA","HUANCAVELICA","HUACHOCOLPA",2,0,0,1,0
"331","x090108","HUANCAVELICA","HUANCAVELICA","IZCUCHACA",0,1,0,0,3
"332","x090111","HUANCAVELICA","HUANCAVELICA","MARISCAL CACERES",3,0,0,0,12
"333","x090119","HUANCAVELICA","HUANCAVELICA","HUANDO",0,0,0,0,1
"334","x090201","HUANCAVELICA","ACOBAMBA","ACOBAMBA",1,0,0,2,25
"335","x090206","HUANCAVELICA","ACOBAMBA","PAUCARA",1,0,0,0,11
"336","x090601","HUANCAVELICA","HUAYTARA","HUAYTARA",2,0,0,1,6
"337","x090701","HUANCAVELICA","TAYACAJA","PAMPAS",0,1,0,0,0
"338","x100101","HUANUCO","HUANUCO","HUANUCO",73,4,3,9,191
"339","x100102","HUANUCO","HUANUCO","AMARILIS",11,0,2,4,23
"340","x100103","HUANUCO","HUANUCO","CHINCHAO",1,0,1,0,5
"341","x100104","HUANUCO","HUANUCO","CHURUBAMBA",0,0,0,0,1
"342","x100109","HUANUCO","HUANUCO","SANTA MARIA DEL VALLE",2,0,0,1,0
"343","x100111","HUANUCO","HUANUCO","PILLCO MARCA",5,0,0,1,16
"344","x100201","HUANUCO","AMBO","AMBO",8,1,3,0,42
"345","x100207","HUANUCO","AMBO","SAN RAFAEL",0,0,0,0,5
"346","x100301","HUANUCO","DOS DE MAYO","LA UNION",1,0,0,0,2
"347","x100501","HUANUCO","HUAMALIES","LLATA",0,0,0,1,7
"348","x100601","HUANUCO","LEONCIO PRADO","RUPA-RUPA",11,0,0,13,82
"349","x100602","HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES",0,0,0,0,1
"350","x100603","HUANUCO","LEONCIO PRADO","HERMILIO VALDIZAN",2,0,0,0,0
"351","x100604","HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO",3,0,0,0,0
"352","x100606","HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN",0,0,0,0,1
"353","x100701","HUANUCO","MARAÑON","HUACRACHUCO",23,0,0,0,20
"354","x100702","HUANUCO","MARAÑON","CHOLON",0,0,0,0,2
"355","x100801","HUANUCO","PACHITEA","PANAO",1,0,0,0,13
"356","x100901","HUANUCO","PUERTO INCA","PUERTO INCA",5,1,0,0,10
"357","x100904","HUANUCO","PUERTO INCA","TOURNAVISTA",0,0,0,0,2
"358","x101101","HUANUCO","YAROWILCA","CHAVINILLO",3,0,0,0,11
"359","x101108","HUANUCO","YAROWILCA","CHORAS",0,0,0,0,4
"360","x110101","ICA","ICA","ICA",219,7,12,14,831
"361","x110102","ICA","ICA","LA TINGUIÑA",4,0,0,4,56
"362","x110103","ICA","ICA","LOS AQUIJES",4,0,1,3,30
"363","x110105","ICA","ICA","PACHACUTEC",1,3,0,5,27
"364","x110106","ICA","ICA","PARCONA",13,0,2,3,121
"365","x110108","ICA","ICA","SALAS",12,0,1,5,75
"366","x110109","ICA","ICA","SAN JOSE DE LOS MOLINOS",11,0,4,1,13
"367","x110110","ICA","ICA","SAN JUAN BAUTISTA",7,0,0,5,40
"368","x110111","ICA","ICA","SANTIAGO",5,0,1,1,63
"369","x110112","ICA","ICA","SUBTANJALLA",4,2,1,51,63
"370","x110201","ICA","CHINCHA","CHINCHA ALTA",24,0,0,3,169
"371","x110202","ICA","CHINCHA","ALTO LARAN",12,0,0,1,23
"372","x110204","ICA","CHINCHA","CHINCHA BAJA",9,0,0,0,37
"373","x110205","ICA","CHINCHA","EL CARMEN",0,0,0,1,7
"374","x110206","ICA","CHINCHA","GROCIO PRADO",2,0,0,14,31
"375","x110207","ICA","CHINCHA","PUEBLO NUEVO",4,0,0,45,7
"376","x110210","ICA","CHINCHA","SUNAMPE",11,0,0,2,29
"377","x110211","ICA","CHINCHA","TAMBO DE MORA",4,0,0,1,12
"378","x110301","ICA","NASCA","NASCA",31,0,2,6,70
"379","x110303","ICA","NASCA","EL INGENIO",7,0,0,0,20
"380","x110304","ICA","NASCA","MARCONA",9,0,3,0,41
"381","x110305","ICA","NASCA","VISTA ALEGRE",7,0,0,0,18
"382","x110401","ICA","PALPA","PALPA",2,1,1,1,14
"383","x110501","ICA","PISCO","PISCO",18,1,3,16,192
"384","x110503","ICA","PISCO","HUMAY",1,0,0,0,13
"385","x110504","ICA","PISCO","INDEPENDENCIA",3,0,0,5,9
"386","x110505","ICA","PISCO","PARACAS",1,0,0,0,17
"387","x110506","ICA","PISCO","SAN ANDRES",8,0,0,1,59
"388","x110507","ICA","PISCO","SAN CLEMENTE",2,0,0,0,13
"389","x110508","ICA","PISCO","TUPAC AMARU INCA",14,2,1,1,65
"390","x120101","JUNIN","HUANCAYO","HUANCAYO",160,1,0,13,195
"391","x120107","JUNIN","HUANCAYO","CHILCA",123,0,0,8,258
"392","x120114","JUNIN","HUANCAYO","EL TAMBO",783,0,0,4,496
"393","x120121","JUNIN","HUANCAYO","HUAYUCACHI",28,1,0,8,8
"394","x120129","JUNIN","HUANCAYO","SAN AGUSTIN",3,0,0,0,16
"395","x120130","JUNIN","HUANCAYO","SAN JERONIMO DE TUNAN",8,0,0,0,24
"396","x120133","JUNIN","HUANCAYO","SAPALLANGA",62,0,0,5,41
"397","x120134","JUNIN","HUANCAYO","SICAYA",31,0,0,20,8
"398","x120201","JUNIN","CONCEPCION","CONCEPCION",6,0,0,0,9
"399","x120206","JUNIN","CONCEPCION","COMAS",1,0,0,0,3
"400","x120213","JUNIN","CONCEPCION","ORCOTUNA",1,0,0,0,3
"401","x120301","JUNIN","CHANCHAMAYO","CHANCHAMAYO",13,0,2,3,67
"402","x120302","JUNIN","CHANCHAMAYO","PERENE",13,0,1,1,5
"403","x120303","JUNIN","CHANCHAMAYO","PICHANAQUI",36,0,0,1,13
"404","x120304","JUNIN","CHANCHAMAYO","SAN LUIS DE SHUARO",7,0,0,0,12
"405","x120305","JUNIN","CHANCHAMAYO","SAN RAMON",10,1,0,2,42
"406","x120401","JUNIN","JAUJA","JAUJA",32,19,3,3,18
"407","x120402","JUNIN","JAUJA","ACOLLA",4,0,0,3,21
"408","x120403","JUNIN","JAUJA","APATA",45,0,0,1,53
"409","x120405","JUNIN","JAUJA","CANCHAYLLO",3,0,0,0,1
"410","x120431","JUNIN","JAUJA","SINCOS",1,0,0,0,1
"411","x120501","JUNIN","JUNIN","JUNIN",2,0,0,1,6
"412","x120502","JUNIN","JUNIN","CARHUAMAYO",1,0,0,0,21
"413","x120504","JUNIN","JUNIN","ULCUMAYO",0,0,0,0,3
"414","x120601","JUNIN","SATIPO","SATIPO",44,0,0,2,72
"415","x120604","JUNIN","SATIPO","MAZAMARI",16,1,1,5,7
"416","x120606","JUNIN","SATIPO","PANGOA",26,0,0,11,24
"417","x120607","JUNIN","SATIPO","RIO NEGRO",0,0,0,0,1
"418","x120701","JUNIN","TARMA","TARMA",5,0,0,0,1
"419","x120702","JUNIN","TARMA","ACOBAMBA",1,0,0,2,3
"420","x120704","JUNIN","TARMA","HUASAHUASI",7,0,1,0,7
"421","x120706","JUNIN","TARMA","PALCA",3,0,0,0,8
"422","x120801","JUNIN","YAULI","LA OROYA",21,0,0,1,42
"423","x120805","JUNIN","YAULI","MOROCOCHA",3,0,0,0,4
"424","x120901","JUNIN","CHUPACA","CHUPACA",56,0,0,0,193
"425","x130101","LA LIBERTAD","TRUJILLO","TRUJILLO",166,0,7,18,298
"426","x130102","LA LIBERTAD","TRUJILLO","EL PORVENIR",185,1,6,5,79
"427","x130103","LA LIBERTAD","TRUJILLO","FLORENCIA DE MORA",23,0,1,1,28
"428","x130104","LA LIBERTAD","TRUJILLO","HUANCHACO",117,2,6,19,56
"429","x130105","LA LIBERTAD","TRUJILLO","LA ESPERANZA",43,2,2,7,35
"430","x130106","LA LIBERTAD","TRUJILLO","LAREDO",10,0,2,2,28
"431","x130107","LA LIBERTAD","TRUJILLO","MOCHE",42,2,0,19,29
"432","x130108","LA LIBERTAD","TRUJILLO","POROTO",0,0,0,0,3
"433","x130109","LA LIBERTAD","TRUJILLO","SALAVERRY",14,0,0,1,25
"434","x130111","LA LIBERTAD","TRUJILLO","VICTOR LARCO HERRERA",19,0,4,3,59
"435","x130201","LA LIBERTAD","ASCOPE","ASCOPE",8,0,0,4,12
"436","x130202","LA LIBERTAD","ASCOPE","CHICAMA",10,0,2,5,10
"437","x130203","LA LIBERTAD","ASCOPE","CHOCOPE",9,1,0,2,11
"438","x130204","LA LIBERTAD","ASCOPE","MAGDALENA DE CAO",1,0,0,0,1
"439","x130205","LA LIBERTAD","ASCOPE","PAIJAN",6,1,1,0,22
"440","x130206","LA LIBERTAD","ASCOPE","RAZURI",10,0,0,0,8
"441","x130207","LA LIBERTAD","ASCOPE","SANTIAGO DE CAO",4,0,1,1,9
"442","x130208","LA LIBERTAD","ASCOPE","CASA GRANDE",9,1,1,5,34
"443","x130401","LA LIBERTAD","CHEPEN","CHEPEN",25,0,1,18,32
"444","x130402","LA LIBERTAD","CHEPEN","PACANGA",21,0,0,23,12
"445","x130403","LA LIBERTAD","CHEPEN","PUEBLO NUEVO",4,0,3,5,13
"446","x130501","LA LIBERTAD","JULCAN","JULCAN",1,0,0,0,3
"447","x130601","LA LIBERTAD","OTUZCO","OTUZCO",7,1,2,2,35
"448","x130602","LA LIBERTAD","OTUZCO","AGALLPAMPA",1,0,0,0,2
"449","x130608","LA LIBERTAD","OTUZCO","MACHE",1,0,0,0,0
"450","x130701","LA LIBERTAD","PACASMAYO","SAN PEDRO DE LLOC",2,0,0,1,12
"451","x130702","LA LIBERTAD","PACASMAYO","GUADALUPE",25,0,2,3,39
"452","x130703","LA LIBERTAD","PACASMAYO","JEQUETEPEQUE",1,0,0,1,1
"453","x130704","LA LIBERTAD","PACASMAYO","PACASMAYO",40,0,0,8,136
"454","x130705","LA LIBERTAD","PACASMAYO","SAN JOSE",7,0,1,3,23
"455","x130801","LA LIBERTAD","PATAZ","TAYABAMBA",4,0,0,1,12
"456","x130808","LA LIBERTAD","PATAZ","PARCOY",2,0,0,0,3
"457","x130809","LA LIBERTAD","PATAZ","PATAZ",3,0,0,0,7
"458","x130901","LA LIBERTAD","SANCHEZ CARRION","HUAMACHUCO",1,0,0,1,26
"459","x130904","LA LIBERTAD","SANCHEZ CARRION","CURGOS",0,0,0,1,2
"460","x130907","LA LIBERTAD","SANCHEZ CARRION","SARIN",0,0,0,0,2
"461","x131001","LA LIBERTAD","SANTIAGO DE CHUCO","SANTIAGO DE CHUCO",1,0,0,0,1
"462","x131002","LA LIBERTAD","SANTIAGO DE CHUCO","ANGASMARCA",4,0,0,0,3
"463","x131003","LA LIBERTAD","SANTIAGO DE CHUCO","CACHICADAN",0,0,0,0,1
"464","x131006","LA LIBERTAD","SANTIAGO DE CHUCO","QUIRUVILCA",3,0,0,1,2
"465","x131101","LA LIBERTAD","GRAN CHIMU","CASCAS",2,0,0,1,2
"466","x131201","LA LIBERTAD","VIRU","VIRU",17,1,0,2,89
"467","x131202","LA LIBERTAD","VIRU","CHAO",2,0,0,0,4
"468","x131203","LA LIBERTAD","VIRU","GUADALUPITO",2,0,0,0,11
"469","x140101","LAMBAYEQUE","CHICLAYO","CHICLAYO",102,2,9,39,615
"470","x140102","LAMBAYEQUE","CHICLAYO","CHONGOYAPE",25,0,3,1,133
"471","x140103","LAMBAYEQUE","CHICLAYO","ETEN",0,0,0,2,22
"472","x140104","LAMBAYEQUE","CHICLAYO","ETEN PUERTO",13,0,0,1,3
"473","x140105","LAMBAYEQUE","CHICLAYO","JOSE LEONARDO ORTIZ",38,0,1,26,88
"474","x140106","LAMBAYEQUE","CHICLAYO","LA VICTORIA",9,0,1,17,67
"475","x140107","LAMBAYEQUE","CHICLAYO","LAGUNAS",7,0,0,2,24
"476","x140108","LAMBAYEQUE","CHICLAYO","MONSEFU",0,0,0,1,11
"477","x140110","LAMBAYEQUE","CHICLAYO","OYOTUN",0,0,2,3,4
"478","x140111","LAMBAYEQUE","CHICLAYO","PICSI",2,0,0,0,12
"479","x140112","LAMBAYEQUE","CHICLAYO","PIMENTEL",31,2,9,20,109
"480","x140113","LAMBAYEQUE","CHICLAYO","REQUE",16,0,4,2,60
"481","x140114","LAMBAYEQUE","CHICLAYO","SANTA ROSA",6,0,0,1,38
"482","x140115","LAMBAYEQUE","CHICLAYO","SAÑA",21,1,0,7,25
"483","x140116","LAMBAYEQUE","CHICLAYO","CAYALTI",17,6,6,52,33
"484","x140117","LAMBAYEQUE","CHICLAYO","PATAPO",9,0,0,1,109
"485","x140118","LAMBAYEQUE","CHICLAYO","POMALCA",10,0,0,1,69
"486","x140119","LAMBAYEQUE","CHICLAYO","PUCALA",12,0,1,1,9
"487","x140120","LAMBAYEQUE","CHICLAYO","TUMAN",12,2,3,3,87
"488","x140201","LAMBAYEQUE","FERREÑAFE","FERREÑAFE",31,0,0,132,25
"489","x140205","LAMBAYEQUE","FERREÑAFE","PITIPO",0,0,0,6,4
"490","x140206","LAMBAYEQUE","FERREÑAFE","PUEBLO NUEVO",0,0,0,0,2
"491","x140301","LAMBAYEQUE","LAMBAYEQUE","LAMBAYEQUE",24,0,3,4,95
"492","x140303","LAMBAYEQUE","LAMBAYEQUE","ILLIMO",7,0,0,12,30
"493","x140304","LAMBAYEQUE","LAMBAYEQUE","JAYANCA",4,0,0,0,13
"494","x140305","LAMBAYEQUE","LAMBAYEQUE","MOCHUMI",6,0,0,1,38
"495","x140306","LAMBAYEQUE","LAMBAYEQUE","MORROPE",9,0,1,1,27
"496","x140307","LAMBAYEQUE","LAMBAYEQUE","MOTUPE",5,0,0,0,37
"497","x140308","LAMBAYEQUE","LAMBAYEQUE","OLMOS",13,0,1,1,36
"498","x140309","LAMBAYEQUE","LAMBAYEQUE","PACORA",7,0,0,0,16
"499","x140310","LAMBAYEQUE","LAMBAYEQUE","SALAS",11,2,4,26,3
"500","x140311","LAMBAYEQUE","LAMBAYEQUE","SAN JOSE",3,0,2,4,15
"501","x140312","LAMBAYEQUE","LAMBAYEQUE","TUCUME",2,0,0,0,46
"502","x150101","PROVINCIA DE LIMA 1/","LIMA","LIMA",3810,6,30,70,1889
"503","x150102","PROVINCIA DE LIMA 1/","LIMA","ANCON",51,0,0,6,91
"504","x150103","PROVINCIA DE LIMA 1/","LIMA","ATE",967,0,3,20,464
"505","x150104","PROVINCIA DE LIMA 1/","LIMA","BARRANCO",179,1,2,3,106
"506","x150105","PROVINCIA DE LIMA 1/","LIMA","BREÑA",155,0,0,0,239
"507","x150106","PROVINCIA DE LIMA 1/","LIMA","CARABAYLLO",133,3,2,31,371
"508","x150107","PROVINCIA DE LIMA 1/","LIMA","CHACLACAYO",74,1,2,25,159
"509","x150108","PROVINCIA DE LIMA 1/","LIMA","CHORRILLOS",83,0,3,32,183
"510","x150109","PROVINCIA DE LIMA 1/","LIMA","CIENEGUILLA",4,0,0,0,61
"511","x150110","PROVINCIA DE LIMA 1/","LIMA","COMAS",686,0,5,17,930
"512","x150111","PROVINCIA DE LIMA 1/","LIMA","EL AGUSTINO",1030,0,0,15,485
"513","x150112","PROVINCIA DE LIMA 1/","LIMA","INDEPENDENCIA",796,0,2,16,530
"514","x150113","PROVINCIA DE LIMA 1/","LIMA","JESUS MARIA",1583,1,1,29,155
"515","x150114","PROVINCIA DE LIMA 1/","LIMA","LA MOLINA",33,0,3,3,72
"516","x150115","PROVINCIA DE LIMA 1/","LIMA","LA VICTORIA",711,2,3,9,706
"517","x150116","PROVINCIA DE LIMA 1/","LIMA","LINCE",484,0,3,4,75
"518","x150117","PROVINCIA DE LIMA 1/","LIMA","LOS OLIVOS",591,1,3,8,895
"519","x150118","PROVINCIA DE LIMA 1/","LIMA","LURIGANCHO",175,1,5,6,357
"520","x150119","PROVINCIA DE LIMA 1/","LIMA","LURIN",77,2,4,1,312
"521","x150120","PROVINCIA DE LIMA 1/","LIMA","MAGDALENA DEL MAR",1119,1,0,0,157
"522","x150121","PROVINCIA DE LIMA 1/","LIMA","PUEBLO LIBRE",43,0,3,2,111
"523","x150122","PROVINCIA DE LIMA 1/","LIMA","MIRAFLORES",448,0,3,1,67
"524","x150123","PROVINCIA DE LIMA 1/","LIMA","PACHACAMAC",58,0,1,2,81
"525","x150124","PROVINCIA DE LIMA 1/","LIMA","PUCUSANA",8,0,2,0,22
"526","x150125","PROVINCIA DE LIMA 1/","LIMA","PUENTE PIEDRA",290,0,2,3,478
"527","x150126","PROVINCIA DE LIMA 1/","LIMA","PUNTA HERMOSA",10,0,0,0,17
"528","x150127","PROVINCIA DE LIMA 1/","LIMA","PUNTA NEGRA",3,0,0,0,6
"529","x150128","PROVINCIA DE LIMA 1/","LIMA","RIMAC",348,1,7,9,573
"530","x150129","PROVINCIA DE LIMA 1/","LIMA","SAN BARTOLO",68,0,1,4,50
"531","x150130","PROVINCIA DE LIMA 1/","LIMA","SAN BORJA",111,0,0,3,51
"532","x150131","PROVINCIA DE LIMA 1/","LIMA","SAN ISIDRO",444,3,7,6,258
"533","x150132","PROVINCIA DE LIMA 1/","LIMA","SAN JUAN DE LURIGANCHO",947,17,17,22,1386
"534","x150133","PROVINCIA DE LIMA 1/","LIMA","SAN JUAN DE MIRAFLORES",236,3,5,9,721
"535","x150134","PROVINCIA DE LIMA 1/","LIMA","SAN LUIS",380,0,0,2,185
"536","x150135","PROVINCIA DE LIMA 1/","LIMA","SAN MARTIN DE PORRES",409,4,4,14,633
"537","x150136","PROVINCIA DE LIMA 1/","LIMA","SAN MIGUEL",1097,0,0,5,185
"538","x150137","PROVINCIA DE LIMA 1/","LIMA","SANTA ANITA",722,2,3,57,217
"539","x150138","PROVINCIA DE LIMA 1/","LIMA","SANTA MARIA DEL MAR",0,0,0,0,0
"540","x150139","PROVINCIA DE LIMA 1/","LIMA","SANTA ROSA",6,0,0,0,70
"541","x150140","PROVINCIA DE LIMA 1/","LIMA","SANTIAGO DE SURCO",1528,1,3,12,551
"542","x150141","PROVINCIA DE LIMA 1/","LIMA","SURQUILLO",271,0,2,1,303
"543","x150142","PROVINCIA DE LIMA 1/","LIMA","VILLA EL SALVADOR",38,1,2,4,456
"544","x150143","PROVINCIA DE LIMA 1/","LIMA","VILLA MARIA DEL TRIUNFO",597,0,10,4,710
"545","x150201","LIMA PROVINCIAS 2/","BARRANCA","BARRANCA",30,0,1,3,98
"546","x150202","LIMA PROVINCIAS 2/","BARRANCA","PARAMONGA",10,0,0,2,38
"547","x150203","LIMA PROVINCIAS 2/","BARRANCA","PATIVILCA",3,0,0,0,40
"548","x150204","LIMA PROVINCIAS 2/","BARRANCA","SUPE",3,0,0,1,9
"549","x150205","LIMA PROVINCIAS 2/","BARRANCA","SUPE PUERTO",7,0,0,0,11
"550","x150401","LIMA PROVINCIAS 2/","CANTA","CANTA",0,0,1,1,3
"551","x150407","LIMA PROVINCIAS 2/","CANTA","SANTA ROSA DE QUIVES",4,0,0,0,18
"552","x150501","LIMA PROVINCIAS 2/","CAÑETE","SAN VICENTE DE CAÑETE",5,0,1,3,38
"553","x150502","LIMA PROVINCIAS 2/","CAÑETE","ASIA",5,0,1,0,22
"554","x150503","LIMA PROVINCIAS 2/","CAÑETE","CALANGO",1,0,0,0,1
"555","x150504","LIMA PROVINCIAS 2/","CAÑETE","CERRO AZUL",1,0,2,1,19
"556","x150505","LIMA PROVINCIAS 2/","CAÑETE","CHILCA",8,0,1,1,30
"557","x150507","LIMA PROVINCIAS 2/","CAÑETE","IMPERIAL",3,0,2,1,37
"558","x150508","LIMA PROVINCIAS 2/","CAÑETE","LUNAHUANA",1,0,1,5,5
"559","x150509","LIMA PROVINCIAS 2/","CAÑETE","MALA",2,0,0,3,68
"560","x150510","LIMA PROVINCIAS 2/","CAÑETE","NUEVO IMPERIAL",3,3,0,4,69
"561","x150511","LIMA PROVINCIAS 2/","CAÑETE","PACARAN",1,0,0,1,0
"562","x150512","LIMA PROVINCIAS 2/","CAÑETE","QUILMANA",2,0,1,0,18
"563","x150513","LIMA PROVINCIAS 2/","CAÑETE","SAN ANTONIO",2,1,2,0,12
"564","x150514","LIMA PROVINCIAS 2/","CAÑETE","SAN LUIS",1,0,0,0,31
"565","x150516","LIMA PROVINCIAS 2/","CAÑETE","ZUÑIGA",0,0,0,0,2
"566","x150601","LIMA PROVINCIAS 2/","HUARAL","HUARAL",2,1,0,0,3
"567","x150604","LIMA PROVINCIAS 2/","HUARAL","AUCALLAMA",7,0,0,0,7
"568","x150605","LIMA PROVINCIAS 2/","HUARAL","CHANCAY",7,0,0,0,41
"569","x150701","LIMA PROVINCIAS 2/","HUAROCHIRI","MATUCANA",3,0,0,0,2
"570","x150705","LIMA PROVINCIAS 2/","HUAROCHIRI","CHICLA",11,0,0,0,2
"571","x150709","LIMA PROVINCIAS 2/","HUAROCHIRI","HUAROCHIRI",6,0,0,10,7
"572","x150714","LIMA PROVINCIAS 2/","HUAROCHIRI","RICARDO PALMA",12,1,0,0,40
"573","x150716","LIMA PROVINCIAS 2/","HUAROCHIRI","SAN ANTONIO",11,0,0,6,70
"574","x150722","LIMA PROVINCIAS 2/","HUAROCHIRI","SAN MATEO",3,0,0,1,9
"575","x150728","LIMA PROVINCIAS 2/","HUAROCHIRI","SANTA EULALIA",14,0,0,1,34
"576","x150801","LIMA PROVINCIAS 2/","HUAURA","HUACHO",34,3,2,4,162
"577","x150805","LIMA PROVINCIAS 2/","HUAURA","HUALMAY",8,0,0,4,20
"578","x150806","LIMA PROVINCIAS 2/","HUAURA","HUAURA",24,0,3,16,18
"579","x150810","LIMA PROVINCIAS 2/","HUAURA","SANTA MARIA",1,0,0,0,0
"580","x150811","LIMA PROVINCIAS 2/","HUAURA","SAYAN",11,0,0,0,29
"581","x150812","LIMA PROVINCIAS 2/","HUAURA","VEGUETA",2,0,0,0,6
"582","x150901","LIMA PROVINCIAS 2/","OYON","OYON",2,0,0,3,4
"583","x150906","LIMA PROVINCIAS 2/","OYON","PACHANGARA",0,0,0,0,6
"584","x151001","LIMA PROVINCIAS 2/","YAUYOS","YAUYOS",0,0,0,5,7
"585","x151003","LIMA PROVINCIAS 2/","YAUYOS","ALLAUCA",0,0,0,0,6
"586","x151008","LIMA PROVINCIAS 2/","YAUYOS","CATAHUASI",0,0,0,0,2
"587","x151015","LIMA PROVINCIAS 2/","YAUYOS","HUANGASCAR",0,0,0,0,1
"588","x160101","LORETO","MAYNAS","IQUITOS",135,1,30,14,612
"589","x160108","LORETO","MAYNAS","PUNCHANA",1,1,1,6,12
"590","x160112","LORETO","MAYNAS","BELEN",26,1,3,0,79
"591","x160113","LORETO","MAYNAS","SAN JUAN BAUTISTA",1,0,0,1,0
"592","x160201","LORETO","ALTO AMAZONAS","YURIMAGUAS",15,1,2,4,144
"593","x160301","LORETO","LORETO","NAUTA",9,0,0,1,4
"594","x160401","LORETO","MARISCAL RAMON CASTILLA","RAMON CASTILLA",1,1,0,2,6
"595","x160402","LORETO","MARISCAL RAMON CASTILLA","PEBAS",1,0,0,0,3
"596","x160404","LORETO","MARISCAL RAMON CASTILLA","SAN PABLO",2,0,0,0,0
"597","x160501","LORETO","REQUENA","REQUENA",3,0,0,1,5
"598","x160503","LORETO","REQUENA","CAPELO",1,0,0,0,0
"599","x160601","LORETO","UCAYALI","CONTAMANA",1,0,0,2,17
"600","x160606","LORETO","UCAYALI","VARGAS GUERRA",0,0,0,0,1
"601","x170101","MADRE DE DIOS","TAMBOPATA","TAMBOPATA",59,0,2,3,311
"602","x170102","MADRE DE DIOS","TAMBOPATA","INAMBARI",4,0,0,0,22
"603","x170103","MADRE DE DIOS","TAMBOPATA","LAS PIEDRAS",2,0,0,0,3
"604","x170104","MADRE DE DIOS","TAMBOPATA","LABERINTO",0,0,0,0,1
"605","x170201","MADRE DE DIOS","MANU","MANU",0,0,0,1,0
"606","x170203","MADRE DE DIOS","MANU","MADRE DE DIOS",4,0,1,0,6
"607","x170204","MADRE DE DIOS","MANU","HUEPETUHE",0,0,0,0,4
"608","x170302","MADRE DE DIOS","TAHUAMANU","IBERIA",0,0,0,0,1
"609","x180101","MOQUEGUA","MARISCAL NIETO","MOQUEGUA",147,1,0,2,164
"610","x180104","MOQUEGUA","MARISCAL NIETO","SAMEGUA",13,0,1,0,6
"611","x180201","MOQUEGUA","GENERAL SANCHEZ CERRO","OMATE",3,0,0,4,25
"612","x180209","MOQUEGUA","GENERAL SANCHEZ CERRO","QUINISTAQUILLAS",0,0,0,0,2
"613","x180301","MOQUEGUA","ILO","ILO",38,3,25,143,19
"614","x180303","MOQUEGUA","ILO","PACOCHA",6,0,1,4,4
"615","x190101","PASCO","PASCO","CHAUPIMARCA",2,0,0,0,5
"616","x190102","PASCO","PASCO","HUACHON",1,0,0,0,2
"617","x190103","PASCO","PASCO","HUARIACA",4,0,0,0,4
"618","x190104","PASCO","PASCO","HUAYLLAY",6,0,0,0,4
"619","x190107","PASCO","PASCO","PAUCARTAMBO",3,0,0,1,24
"620","x190108","PASCO","PASCO","SAN FRANCISCO DE ASIS DE YARUSYACAN",1,0,0,2,0
"621","x190110","PASCO","PASCO","TICLACAYAN",1,0,0,1,2
"622","x190111","PASCO","PASCO","TINYAHUARCO",1,0,0,0,13
"623","x190112","PASCO","PASCO","VICCO",1,0,0,1,1
"624","x190113","PASCO","PASCO","YANACANCHA",6,0,0,1,5
"625","x190201","PASCO","DANIEL ALCIDES CARRION","YANAHUANCA",0,0,0,3,7
"626","x190202","PASCO","DANIEL ALCIDES CARRION","CHACAYAN",0,0,0,0,1
"627","x190206","PASCO","DANIEL ALCIDES CARRION","SANTA ANA DE TUSI",1,0,0,0,0
"628","x190301","PASCO","OXAPAMPA","OXAPAMPA",26,0,1,11,50
"629","x190303","PASCO","OXAPAMPA","HUANCABAMBA",0,0,0,0,1
"630","x190305","PASCO","OXAPAMPA","POZUZO",3,1,0,0,7
"631","x190306","PASCO","OXAPAMPA","PUERTO BERMUDEZ",20,1,0,0,18
"632","x190307","PASCO","OXAPAMPA","VILLA RICA",26,0,1,0,48
"633","x200101","PIURA","PIURA","PIURA",75,42,36,22,116
"634","x200104","PIURA","PIURA","CASTILLA",23,3,16,4,147
"635","x200105","PIURA","PIURA","CATACAOS",13,0,1,0,120
"636","x200107","PIURA","PIURA","CURA MORI",11,0,0,0,3
"637","x200109","PIURA","PIURA","LA ARENA",4,0,0,4,7
"638","x200110","PIURA","PIURA","LA UNION",24,0,1,1,14
"639","x200111","PIURA","PIURA","LAS LOMAS",12,0,1,2,9
"640","x200114","PIURA","PIURA","TAMBO GRANDE",16,0,2,0,11
"641","x200115","PIURA","PIURA","VEINTISEIS DE OCTUBRE",19,0,6,5,71
"642","x200201","PIURA","AYABACA","AYABACA",6,0,0,4,11
"643","x200206","PIURA","AYABACA","PACAIPAMPA",2,0,0,0,2
"644","x200207","PIURA","AYABACA","PAIMAS",5,0,0,6,2
"645","x200209","PIURA","AYABACA","SICCHEZ",0,3,4,0,3
"646","x200210","PIURA","AYABACA","SUYO",2,0,2,15,7
"647","x200301","PIURA","HUANCABAMBA","HUANCABAMBA",2,1,3,0,44
"648","x200302","PIURA","HUANCABAMBA","CANCHAQUE",1,0,0,2,7
"649","x200303","PIURA","HUANCABAMBA","EL CARMEN DE LA FRONTERA",0,0,0,1,5
"650","x200304","PIURA","HUANCABAMBA","HUARMACA",0,0,0,2,1
"651","x200306","PIURA","HUANCABAMBA","SAN MIGUEL DE EL FAIQUE",1,0,0,0,0
