"","UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","FALTAS_CONTRA_EL_PATRIMONIO","FALTAS_CONTRA_LA_SEGURIDAD_PUBLICA","FALTAS_CONTRA_LA_TRANQUILIDAD_PUBLICA","FALTAS_CONTRA_LAS_BUENAS_COSTUMBRES","FALTAS_CONTRA_LAS_PERSONAS"
"330","x080602","CUSCO","CANCHIS","CHECACUPE",2,0,0,0,6
"331","x080603","CUSCO","CANCHIS","COMBAPATA",1,0,0,0,12
"332","x080604","CUSCO","CANCHIS","MARANGANI",1,0,0,1,7
"333","x080605","CUSCO","CANCHIS","PITUMARCA",1,0,0,0,12
"334","x080608","CUSCO","CANCHIS","TINTA",1,0,0,0,16
"335","x080701","CUSCO","CHUMBIVILCAS","SANTO TOMAS",11,0,0,3,58
"336","x080705","CUSCO","CHUMBIVILCAS","LIVITACA",4,0,0,0,5
"337","x080708","CUSCO","CHUMBIVILCAS","VELILLE",10,1,0,0,40
"338","x080801","CUSCO","ESPINAR","ESPINAR",1,0,0,1,18
"339","x080901","CUSCO","LA CONVENCION","SANTA ANA",20,0,0,5,150
"340","x080902","CUSCO","LA CONVENCION","ECHARATE",16,0,0,0,29
"341","x080903","CUSCO","LA CONVENCION","HUAYOPATA",10,0,0,3,24
"342","x080904","CUSCO","LA CONVENCION","MARANURA",8,0,2,1,22
"343","x080906","CUSCO","LA CONVENCION","QUELLOUNO",1,0,0,2,18
"344","x080907","CUSCO","LA CONVENCION","KIMBIRI",1,0,0,0,20
"345","x080908","CUSCO","LA CONVENCION","SANTA TERESA",3,0,0,24,4
"346","x080909","CUSCO","LA CONVENCION","VILCABAMBA",0,0,0,4,5
"347","x080910","CUSCO","LA CONVENCION","PICHARI",6,0,0,1,30
"348","x080914","CUSCO","LA CONVENCION","MEGA ANTONI",1,0,0,0,0
"349","x081001","CUSCO","PARURO","PARURO",2,0,0,2,6
"350","x081002","CUSCO","PARURO","ACCHA",1,0,0,0,5
"351","x081009","CUSCO","PARURO","YAURISQUE",3,0,0,1,5
"352","x081101","CUSCO","PAUCARTAMBO","PAUCARTAMBO",3,0,0,0,16
"353","x081104","CUSCO","PAUCARTAMBO","COLQUEPATA",0,0,0,0,4
"354","x081105","CUSCO","PAUCARTAMBO","HUANCARANI",1,0,0,0,0
"355","x081106","CUSCO","PAUCARTAMBO","KOSÑIPATA",1,2,0,1,21
"356","x081201","CUSCO","QUISPICANCHI","URCOS",3,0,0,3,13
"357","x081202","CUSCO","QUISPICANCHI","ANDAHUAYLILLAS",4,0,2,0,33
"358","x081203","CUSCO","QUISPICANCHI","CAMANTI",2,0,0,0,7
"359","x081205","CUSCO","QUISPICANCHI","CCATCA",3,0,1,0,34
"360","x081207","CUSCO","QUISPICANCHI","HUARO",3,0,0,1,12
"361","x081208","CUSCO","QUISPICANCHI","LUCRE",3,0,0,0,21
"362","x081210","CUSCO","QUISPICANCHI","OCONGATE",4,0,0,4,37
"363","x081211","CUSCO","QUISPICANCHI","OROPESA",13,0,0,3,49
"364","x081212","CUSCO","QUISPICANCHI","QUIQUIJANA",4,0,0,0,40
"365","x081301","CUSCO","URUBAMBA","URUBAMBA",6,0,0,0,99
"366","x081302","CUSCO","URUBAMBA","CHINCHERO",0,0,0,1,17
"367","x081303","CUSCO","URUBAMBA","HUAYLLABAMBA",3,0,0,0,7
"368","x081304","CUSCO","URUBAMBA","MACHUPICCHU",8,1,5,2,26
"369","x081305","CUSCO","URUBAMBA","MARAS",2,0,0,8,20
"370","x081306","CUSCO","URUBAMBA","OLLANTAYTAMBO",16,0,1,1,52
"371","x090101","HUANCAVELICA","HUANCAVELICA","HUANCAVELICA",7,1,3,1,92
"372","x090102","HUANCAVELICA","HUANCAVELICA","ACOBAMBILLA",2,0,0,0,4
"373","x090103","HUANCAVELICA","HUANCAVELICA","ACORIA",1,0,0,1,4
"374","x090106","HUANCAVELICA","HUANCAVELICA","HUACHOCOLPA",0,0,0,1,2
"375","x090108","HUANCAVELICA","HUANCAVELICA","IZCUCHACA",2,1,0,0,3
"376","x090117","HUANCAVELICA","HUANCAVELICA","YAULI",0,0,1,0,11
"377","x090119","HUANCAVELICA","HUANCAVELICA","HUANDO",5,0,0,3,17
"378","x090201","HUANCAVELICA","ACOBAMBA","ACOBAMBA",5,0,0,4,48
"379","x090205","HUANCAVELICA","ACOBAMBA","MARCAS",0,0,2,1,1
"380","x090206","HUANCAVELICA","ACOBAMBA","PAUCARA",2,0,0,0,27
"381","x090301","HUANCAVELICA","ANGARAES","LIRCAY",3,1,0,1,19
"382","x090306","HUANCAVELICA","ANGARAES","CONGALLA",2,0,0,0,12
"383","x090309","HUANCAVELICA","ANGARAES","JULCAMARCA",0,0,0,1,0
"384","x090401","HUANCAVELICA","CASTROVIRREYNA","CASTROVIRREYNA",1,0,0,0,3
"385","x090402","HUANCAVELICA","CASTROVIRREYNA","ARMA",1,0,0,0,1
"386","x090403","HUANCAVELICA","CASTROVIRREYNA","AURAHUA",0,0,0,1,4
"387","x090407","HUANCAVELICA","CASTROVIRREYNA","HUACHOS",1,0,0,0,0
"388","x090412","HUANCAVELICA","CASTROVIRREYNA","TANTARA",1,0,0,2,3
"389","x090413","HUANCAVELICA","CASTROVIRREYNA","TICRAPO",1,0,0,1,1
"390","x090501","HUANCAVELICA","CHURCAMPA","CHURCAMPA",3,0,0,1,9
"391","x090502","HUANCAVELICA","CHURCAMPA","ANCO",2,0,0,0,3
"392","x090503","HUANCAVELICA","CHURCAMPA","CHINCHIHUASI",0,0,0,0,1
"393","x090508","HUANCAVELICA","CHURCAMPA","SAN MIGUEL DE MAYOCC",0,0,0,0,1
"394","x090509","HUANCAVELICA","CHURCAMPA","SAN PEDRO DE CORIS",0,1,0,0,1
"395","x090601","HUANCAVELICA","HUAYTARA","HUAYTARA",1,0,0,0,9
"396","x090603","HUANCAVELICA","HUAYTARA","CORDOVA",0,0,1,0,3
"397","x090607","HUANCAVELICA","HUAYTARA","PILPICHACA",0,0,0,0,3
"398","x090613","HUANCAVELICA","HUAYTARA","SANTIAGO DE CHOCORVOS",0,0,0,1,6
"399","x090701","HUANCAVELICA","TAYACAJA","PAMPAS",4,1,0,1,7
"400","x090702","HUANCAVELICA","TAYACAJA","ACOSTAMBO",0,0,1,1,6
"401","x090707","HUANCAVELICA","TAYACAJA","HUACHOCOLPA",0,0,0,0,1
"402","x090711","HUANCAVELICA","TAYACAJA","PAZOS",1,0,0,0,5
"403","x090713","HUANCAVELICA","TAYACAJA","QUISHUAR",2,0,0,0,5
"404","x090718","HUANCAVELICA","TAYACAJA","TINTAY PUNCU",0,0,0,0,1
"405","x100101","HUANUCO","HUANUCO","HUANUCO",65,0,0,0,272
"406","x100102","HUANUCO","HUANUCO","AMARILIS",9,0,0,0,10
"407","x100103","HUANUCO","HUANUCO","CHINCHAO",2,0,0,0,3
"408","x100104","HUANUCO","HUANUCO","CHURUBAMBA",1,0,0,0,8
"409","x100108","HUANUCO","HUANUCO","SAN PEDRO DE CHAULAN",0,0,0,0,1
"410","x100111","HUANUCO","HUANUCO","PILLCO MARCA",4,2,0,2,20
"411","x100201","HUANUCO","AMBO","AMBO",0,0,0,0,4
"412","x100202","HUANUCO","AMBO","CAYNA",0,0,0,0,2
"413","x100207","HUANUCO","AMBO","SAN RAFAEL",2,0,1,4,15
"414","x100301","HUANUCO","DOS DE MAYO","LA UNION",4,1,0,1,2
"415","x100401","HUANUCO","HUACAYBAMBA","HUACAYBAMBA",0,1,0,0,0
"416","x100501","HUANUCO","HUAMALIES","LLATA",1,0,0,0,5
"417","x100507","HUANUCO","HUAMALIES","MONZON",1,0,0,0,14
"418","x100601","HUANUCO","LEONCIO PRADO","RUPA-RUPA",37,2,3,4,93
"419","x100602","HUANUCO","LEONCIO PRADO","DANIEL ALOMIA ROBLES",1,0,0,0,8
"420","x100604","HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO",0,0,0,0,1
"421","x100606","HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN",0,0,0,0,1
"422","x100701","HUANUCO","MARAÑON","HUACRACHUCO",3,0,0,1,7
"423","x100704","HUANUCO","MARAÑON","LA MORADA",0,0,0,1,1
"424","x100801","HUANUCO","PACHITEA","PANAO",5,1,0,0,2
"425","x100901","HUANUCO","PUERTO INCA","PUERTO INCA",3,0,0,0,3
"426","x100902","HUANUCO","PUERTO INCA","CODO DEL POZUZO",3,0,0,0,4
"427","x100903","HUANUCO","PUERTO INCA","HONORIA",0,0,0,0,1
"428","x100904","HUANUCO","PUERTO INCA","TOURNAVISTA",1,0,0,0,2
"429","x100905","HUANUCO","PUERTO INCA","YUYAPICHIS",0,0,1,0,2
"430","x101101","HUANUCO","YAROWILCA","CHAVINILLO",2,0,0,3,6
"431","x110101","ICA","ICA","ICA",297,9,12,13,944
"432","x110102","ICA","ICA","LA TINGUIÑA",16,0,0,1,21
"433","x110103","ICA","ICA","LOS AQUIJES",0,0,2,5,38
"434","x110104","ICA","ICA","OCUCAJE",5,0,0,8,8
"435","x110105","ICA","ICA","PACHACUTEC",5,0,4,12,26
"436","x110106","ICA","ICA","PARCONA",1,0,1,1,90
"437","x110107","ICA","ICA","PUEBLO NUEVO",4,2,2,5,8
"438","x110108","ICA","ICA","SALAS",46,0,1,2,96
"439","x110109","ICA","ICA","SAN JOSE DE LOS MOLINOS",5,0,0,2,16
"440","x110110","ICA","ICA","SAN JUAN BAUTISTA",11,1,0,6,71
"441","x110111","ICA","ICA","SANTIAGO",1,0,0,10,63
"442","x110112","ICA","ICA","SUBTANJALLA",11,2,0,9,67
"443","x110201","ICA","CHINCHA","CHINCHA ALTA",20,2,1,1,104
"444","x110202","ICA","CHINCHA","ALTO LARAN",0,0,0,0,14
"445","x110204","ICA","CHINCHA","CHINCHA BAJA",3,0,0,0,18
"446","x110205","ICA","CHINCHA","EL CARMEN",5,0,0,3,30
"447","x110206","ICA","CHINCHA","GROCIO PRADO",2,1,1,2,32
"448","x110207","ICA","CHINCHA","PUEBLO NUEVO",7,0,2,2,28
"449","x110210","ICA","CHINCHA","SUNAMPE",15,0,1,1,57
"450","x110211","ICA","CHINCHA","TAMBO DE MORA",2,1,1,1,37
"451","x110301","ICA","NASCA","NASCA",21,1,0,9,82
"452","x110303","ICA","NASCA","EL INGENIO",5,0,2,3,7
"453","x110304","ICA","NASCA","MARCONA",4,0,2,5,27
"454","x110305","ICA","NASCA","VISTA ALEGRE",1,0,1,2,22
"455","x110401","ICA","PALPA","PALPA",7,0,0,0,25
"456","x110501","ICA","PISCO","PISCO",7,0,0,11,120
"457","x110503","ICA","PISCO","HUMAY",2,1,0,4,24
"458","x110504","ICA","PISCO","INDEPENDENCIA",3,9,1,7,4
"459","x110505","ICA","PISCO","PARACAS",6,0,1,0,9
"460","x110506","ICA","PISCO","SAN ANDRES",5,1,1,4,34
"461","x110507","ICA","PISCO","SAN CLEMENTE",3,0,1,3,35
"462","x110508","ICA","PISCO","TUPAC AMARU INCA",4,0,0,1,41
"463","x120101","JUNIN","HUANCAYO","HUANCAYO",178,0,0,30,260
"464","x120107","JUNIN","HUANCAYO","CHILCA",40,0,0,6,176
"465","x120108","JUNIN","HUANCAYO","CHONGOS ALTO",5,0,0,0,2
"466","x120114","JUNIN","HUANCAYO","EL TAMBO",467,2,4,3,588
"467","x120121","JUNIN","HUANCAYO","HUAYUCACHI",4,2,4,10,3
"468","x120129","JUNIN","HUANCAYO","SAN AGUSTIN",2,0,0,2,26
"469","x120130","JUNIN","HUANCAYO","SAN JERONIMO DE TUNAN",20,0,1,11,19
"470","x120133","JUNIN","HUANCAYO","SAPALLANGA",35,0,0,6,9
"471","x120134","JUNIN","HUANCAYO","SICAYA",13,0,0,0,16
"472","x120201","JUNIN","CONCEPCION","CONCEPCION",2,0,0,1,11
"473","x120206","JUNIN","CONCEPCION","COMAS",0,0,0,0,2
"474","x120213","JUNIN","CONCEPCION","ORCOTUNA",0,0,0,1,14
"475","x120301","JUNIN","CHANCHAMAYO","CHANCHAMAYO",26,0,2,1,57
"476","x120302","JUNIN","CHANCHAMAYO","PERENE",6,0,1,0,5
"477","x120303","JUNIN","CHANCHAMAYO","PICHANAQUI",16,1,0,2,9
"478","x120304","JUNIN","CHANCHAMAYO","SAN LUIS DE SHUARO",3,0,0,1,5
"479","x120305","JUNIN","CHANCHAMAYO","SAN RAMON",7,0,0,2,20
"480","x120401","JUNIN","JAUJA","JAUJA",12,4,1,3,23
"481","x120402","JUNIN","JAUJA","ACOLLA",4,0,0,0,14
"482","x120403","JUNIN","JAUJA","APATA",16,0,1,2,19
"483","x120405","JUNIN","JAUJA","CANCHAYLLO",4,0,0,0,8
"484","x120431","JUNIN","JAUJA","SINCOS",14,0,0,3,5
"485","x120501","JUNIN","JUNIN","JUNIN",4,0,0,9,1
"486","x120502","JUNIN","JUNIN","CARHUAMAYO",2,0,0,1,9
"487","x120504","JUNIN","JUNIN","ULCUMAYO",3,0,1,2,2
"488","x120601","JUNIN","SATIPO","SATIPO",17,0,0,4,19
"489","x120604","JUNIN","SATIPO","MAZAMARI",3,0,1,3,21
"490","x120606","JUNIN","SATIPO","PANGOA",10,0,0,3,9
"491","x120607","JUNIN","SATIPO","RIO NEGRO",3,0,1,0,14
"492","x120701","JUNIN","TARMA","TARMA",1,0,0,0,0
"493","x120702","JUNIN","TARMA","ACOBAMBA",2,0,0,0,0
"494","x120704","JUNIN","TARMA","HUASAHUASI",3,0,0,0,1
"495","x120706","JUNIN","TARMA","PALCA",1,0,0,1,3
"496","x120801","JUNIN","YAULI","LA OROYA",5,0,0,1,17
"497","x120805","JUNIN","YAULI","MOROCOCHA",2,0,0,2,8
"498","x120901","JUNIN","CHUPACA","CHUPACA",47,0,0,0,289
"499","x130101","LA LIBERTAD","TRUJILLO","TRUJILLO",73,1,10,6,157
"500","x130102","LA LIBERTAD","TRUJILLO","EL PORVENIR",39,2,1,3,28
"501","x130103","LA LIBERTAD","TRUJILLO","FLORENCIA DE MORA",2,0,0,0,39
"502","x130104","LA LIBERTAD","TRUJILLO","HUANCHACO",60,0,4,0,41
"503","x130105","LA LIBERTAD","TRUJILLO","LA ESPERANZA",43,1,4,11,24
"504","x130106","LA LIBERTAD","TRUJILLO","LAREDO",4,1,0,0,18
"505","x130107","LA LIBERTAD","TRUJILLO","MOCHE",27,1,1,1,77
"506","x130108","LA LIBERTAD","TRUJILLO","POROTO",1,0,1,0,3
"507","x130109","LA LIBERTAD","TRUJILLO","SALAVERRY",12,0,1,0,17
"508","x130110","LA LIBERTAD","TRUJILLO","SIMBAL",1,0,0,0,3
"509","x130111","LA LIBERTAD","TRUJILLO","VICTOR LARCO HERRERA",7,0,0,2,21
"510","x130201","LA LIBERTAD","ASCOPE","ASCOPE",11,0,0,1,14
"511","x130202","LA LIBERTAD","ASCOPE","CHICAMA",5,0,0,1,14
"512","x130203","LA LIBERTAD","ASCOPE","CHOCOPE",7,0,1,1,18
"513","x130204","LA LIBERTAD","ASCOPE","MAGDALENA DE CAO",0,0,0,0,2
"514","x130205","LA LIBERTAD","ASCOPE","PAIJAN",0,0,0,0,8
"515","x130206","LA LIBERTAD","ASCOPE","RAZURI",2,0,0,0,2
"516","x130207","LA LIBERTAD","ASCOPE","SANTIAGO DE CAO",8,0,0,2,10
"517","x130208","LA LIBERTAD","ASCOPE","CASA GRANDE",7,3,1,2,21
"518","x130302","LA LIBERTAD","BOLIVAR","BAMBAMARCA",0,0,0,0,1
"519","x130401","LA LIBERTAD","CHEPEN","CHEPEN",5,1,0,0,19
"520","x130402","LA LIBERTAD","CHEPEN","PACANGA",8,1,0,11,15
"521","x130403","LA LIBERTAD","CHEPEN","PUEBLO NUEVO",3,0,0,4,11
"522","x130501","LA LIBERTAD","JULCAN","JULCAN",1,0,0,0,2
"523","x130503","LA LIBERTAD","JULCAN","CARABAMBA",1,0,0,0,0
"524","x130601","LA LIBERTAD","OTUZCO","OTUZCO",2,0,0,0,13
"525","x130602","LA LIBERTAD","OTUZCO","AGALLPAMPA",0,1,0,0,0
"526","x130604","LA LIBERTAD","OTUZCO","CHARAT",0,0,0,1,4
"527","x130605","LA LIBERTAD","OTUZCO","HUARANCHAL",1,0,0,0,1
"528","x130608","LA LIBERTAD","OTUZCO","MACHE",3,0,0,0,1
"529","x130611","LA LIBERTAD","OTUZCO","SALPO",0,0,0,0,1
"530","x130613","LA LIBERTAD","OTUZCO","SINSICAP",1,0,0,0,1
"531","x130614","LA LIBERTAD","OTUZCO","USQUIL",0,0,0,2,0
"532","x130701","LA LIBERTAD","PACASMAYO","SAN PEDRO DE LLOC",5,0,0,8,17
"533","x130702","LA LIBERTAD","PACASMAYO","GUADALUPE",0,0,1,7,8
"534","x130703","LA LIBERTAD","PACASMAYO","JEQUETEPEQUE",0,0,0,0,3
"535","x130704","LA LIBERTAD","PACASMAYO","PACASMAYO",21,0,0,1,82
"536","x130705","LA LIBERTAD","PACASMAYO","SAN JOSE",2,0,0,1,11
"537","x130801","LA LIBERTAD","PATAZ","TAYABAMBA",0,0,0,0,4
"538","x130803","LA LIBERTAD","PATAZ","CHILLIA",1,0,0,0,3
"539","x130808","LA LIBERTAD","PATAZ","PARCOY",1,0,0,2,6
"540","x130809","LA LIBERTAD","PATAZ","PATAZ",3,0,0,2,3
"541","x130901","LA LIBERTAD","SANCHEZ CARRION","HUAMACHUCO",1,0,4,5,8
"542","x130904","LA LIBERTAD","SANCHEZ CARRION","CURGOS",0,0,0,0,4
"543","x130907","LA LIBERTAD","SANCHEZ CARRION","SARIN",2,0,0,0,0
"544","x131001","LA LIBERTAD","SANTIAGO DE CHUCO","SANTIAGO DE CHUCO",2,0,0,2,13
"545","x131002","LA LIBERTAD","SANTIAGO DE CHUCO","ANGASMARCA",0,0,0,0,3
"546","x131003","LA LIBERTAD","SANTIAGO DE CHUCO","CACHICADAN",0,0,1,1,0
"547","x131006","LA LIBERTAD","SANTIAGO DE CHUCO","QUIRUVILCA",3,0,0,1,4
"548","x131101","LA LIBERTAD","GRAN CHIMU","CASCAS",1,0,0,0,3
"549","x131102","LA LIBERTAD","GRAN CHIMU","LUCMA",0,0,0,0,1
"550","x131201","LA LIBERTAD","VIRU","VIRU",23,0,0,1,61
"551","x131202","LA LIBERTAD","VIRU","CHAO",9,1,0,0,1
"552","x131203","LA LIBERTAD","VIRU","GUADALUPITO",5,0,0,0,8
"553","x140101","LAMBAYEQUE","CHICLAYO","CHICLAYO",370,4,12,14,590
"554","x140102","LAMBAYEQUE","CHICLAYO","CHONGOYAPE",32,0,1,3,192
"555","x140103","LAMBAYEQUE","CHICLAYO","ETEN",2,0,0,0,18
"556","x140104","LAMBAYEQUE","CHICLAYO","ETEN PUERTO",3,0,1,1,3
"557","x140105","LAMBAYEQUE","CHICLAYO","JOSE LEONARDO ORTIZ",29,2,0,2,208
"558","x140106","LAMBAYEQUE","CHICLAYO","LA VICTORIA",47,2,50,41,174
"559","x140107","LAMBAYEQUE","CHICLAYO","LAGUNAS",10,0,0,1,15
"560","x140108","LAMBAYEQUE","CHICLAYO","MONSEFU",1,0,0,1,13
"561","x140109","LAMBAYEQUE","CHICLAYO","NUEVA ARICA",1,0,0,0,3
"562","x140110","LAMBAYEQUE","CHICLAYO","OYOTUN",4,0,1,3,9
"563","x140111","LAMBAYEQUE","CHICLAYO","PICSI",1,0,0,0,4
"564","x140112","LAMBAYEQUE","CHICLAYO","PIMENTEL",26,0,8,5,52
"565","x140113","LAMBAYEQUE","CHICLAYO","REQUE",14,0,2,2,42
"566","x140114","LAMBAYEQUE","CHICLAYO","SANTA ROSA",7,0,0,1,27
"567","x140115","LAMBAYEQUE","CHICLAYO","SAÑA",7,1,4,4,24
"568","x140116","LAMBAYEQUE","CHICLAYO","CAYALTI",5,5,5,31,27
"569","x140117","LAMBAYEQUE","CHICLAYO","PATAPO",31,0,0,0,161
"570","x140118","LAMBAYEQUE","CHICLAYO","POMALCA",23,2,4,4,151
"571","x140119","LAMBAYEQUE","CHICLAYO","PUCALA",9,0,0,2,18
"572","x140120","LAMBAYEQUE","CHICLAYO","TUMAN",15,0,0,4,54
"573","x140201","LAMBAYEQUE","FERREÑAFE","FERREÑAFE",24,0,0,71,42
"574","x140203","LAMBAYEQUE","FERREÑAFE","INCAHUASI",1,0,0,2,0
"575","x140205","LAMBAYEQUE","FERREÑAFE","PITIPO",11,0,0,6,34
"576","x140301","LAMBAYEQUE","LAMBAYEQUE","LAMBAYEQUE",2,1,0,3,26
"577","x140303","LAMBAYEQUE","LAMBAYEQUE","ILLIMO",5,0,0,3,22
"578","x140304","LAMBAYEQUE","LAMBAYEQUE","JAYANCA",13,0,0,0,24
"579","x140305","LAMBAYEQUE","LAMBAYEQUE","MOCHUMI",1,0,0,1,40
"580","x140306","LAMBAYEQUE","LAMBAYEQUE","MORROPE",1,1,0,0,13
"581","x140307","LAMBAYEQUE","LAMBAYEQUE","MOTUPE",0,0,2,0,24
"582","x140308","LAMBAYEQUE","LAMBAYEQUE","OLMOS",27,0,1,1,79
"583","x140309","LAMBAYEQUE","LAMBAYEQUE","PACORA",4,0,0,1,6
"584","x140310","LAMBAYEQUE","LAMBAYEQUE","SALAS",3,0,0,3,4
"585","x140311","LAMBAYEQUE","LAMBAYEQUE","SAN JOSE",9,0,1,0,19
"586","x140312","LAMBAYEQUE","LAMBAYEQUE","TUCUME",1,0,0,0,70
"587","x150101","PROVINCIA DE LIMA 1/","LIMA","LIMA",1009,3,24,24,893
"588","x150102","PROVINCIA DE LIMA 1/","LIMA","ANCON",54,0,0,5,135
"589","x150103","PROVINCIA DE LIMA 1/","LIMA","ATE",818,14,8,17,382
"590","x150104","PROVINCIA DE LIMA 1/","LIMA","BARRANCO",59,0,2,6,10
"591","x150105","PROVINCIA DE LIMA 1/","LIMA","BREÑA",279,0,4,0,178
"592","x150106","PROVINCIA DE LIMA 1/","LIMA","CARABAYLLO",55,3,4,21,194
"593","x150107","PROVINCIA DE LIMA 1/","LIMA","CHACLACAYO",103,0,2,7,103
"594","x150108","PROVINCIA DE LIMA 1/","LIMA","CHORRILLOS",63,0,4,45,288
"595","x150109","PROVINCIA DE LIMA 1/","LIMA","CIENEGUILLA",3,0,1,6,34
"596","x150110","PROVINCIA DE LIMA 1/","LIMA","COMAS",234,2,7,45,642
"597","x150111","PROVINCIA DE LIMA 1/","LIMA","EL AGUSTINO",475,2,5,8,372
"598","x150112","PROVINCIA DE LIMA 1/","LIMA","INDEPENDENCIA",786,0,2,1,463
"599","x150113","PROVINCIA DE LIMA 1/","LIMA","JESUS MARIA",330,0,5,1,184
"600","x150114","PROVINCIA DE LIMA 1/","LIMA","LA MOLINA",108,4,6,76,150
"601","x150115","PROVINCIA DE LIMA 1/","LIMA","LA VICTORIA",145,1,5,3,439
"602","x150116","PROVINCIA DE LIMA 1/","LIMA","LINCE",212,0,4,3,99
"603","x150117","PROVINCIA DE LIMA 1/","LIMA","LOS OLIVOS",425,1,9,7,644
"604","x150118","PROVINCIA DE LIMA 1/","LIMA","LURIGANCHO",268,0,2,5,379
"605","x150119","PROVINCIA DE LIMA 1/","LIMA","LURIN",29,0,2,0,140
"606","x150120","PROVINCIA DE LIMA 1/","LIMA","MAGDALENA DEL MAR",358,0,1,2,90
"607","x150121","PROVINCIA DE LIMA 1/","LIMA","PUEBLO LIBRE",160,0,8,10,93
"608","x150122","PROVINCIA DE LIMA 1/","LIMA","MIRAFLORES",112,1,2,22,145
"609","x150123","PROVINCIA DE LIMA 1/","LIMA","PACHACAMAC",22,0,0,2,124
"610","x150124","PROVINCIA DE LIMA 1/","LIMA","PUCUSANA",2,0,0,0,8
"611","x150125","PROVINCIA DE LIMA 1/","LIMA","PUENTE PIEDRA",83,0,1,6,438
"612","x150126","PROVINCIA DE LIMA 1/","LIMA","PUNTA HERMOSA",8,0,1,1,16
"613","x150127","PROVINCIA DE LIMA 1/","LIMA","PUNTA NEGRA",1,0,0,0,13
"614","x150128","PROVINCIA DE LIMA 1/","LIMA","RIMAC",362,1,15,15,530
"615","x150129","PROVINCIA DE LIMA 1/","LIMA","SAN BARTOLO",0,0,0,1,18
"616","x150130","PROVINCIA DE LIMA 1/","LIMA","SAN BORJA",240,0,1,2,79
"617","x150131","PROVINCIA DE LIMA 1/","LIMA","SAN ISIDRO",87,0,2,1,88
"618","x150132","PROVINCIA DE LIMA 1/","LIMA","SAN JUAN DE LURIGANCHO",425,7,6,5,906
"619","x150133","PROVINCIA DE LIMA 1/","LIMA","SAN JUAN DE MIRAFLORES",233,3,13,36,841
"620","x150134","PROVINCIA DE LIMA 1/","LIMA","SAN LUIS",142,0,1,1,219
"621","x150135","PROVINCIA DE LIMA 1/","LIMA","SAN MARTIN DE PORRES",131,2,3,11,347
"622","x150136","PROVINCIA DE LIMA 1/","LIMA","SAN MIGUEL",531,0,4,6,157
"623","x150137","PROVINCIA DE LIMA 1/","LIMA","SANTA ANITA",287,24,4,4,145
"624","x150138","PROVINCIA DE LIMA 1/","LIMA","SANTA MARIA DEL MAR",2,0,0,0,2
"625","x150139","PROVINCIA DE LIMA 1/","LIMA","SANTA ROSA",3,0,0,0,29
"626","x150140","PROVINCIA DE LIMA 1/","LIMA","SANTIAGO DE SURCO",363,1,2,8,206
"627","x150141","PROVINCIA DE LIMA 1/","LIMA","SURQUILLO",98,3,3,5,181
"628","x150142","PROVINCIA DE LIMA 1/","LIMA","VILLA EL SALVADOR",22,1,0,10,299
"629","x150143","PROVINCIA DE LIMA 1/","LIMA","VILLA MARIA DEL TRIUNFO",168,2,6,13,668
"630","x150201","LIMA PROVINCIAS 2/","BARRANCA","BARRANCA",24,0,1,1,78
"631","x150202","LIMA PROVINCIAS 2/","BARRANCA","PARAMONGA",2,0,0,2,19
"632","x150203","LIMA PROVINCIAS 2/","BARRANCA","PATIVILCA",1,0,0,0,8
"633","x150204","LIMA PROVINCIAS 2/","BARRANCA","SUPE",4,0,0,0,6
"634","x150205","LIMA PROVINCIAS 2/","BARRANCA","SUPE PUERTO",7,0,0,1,7
"635","x150401","LIMA PROVINCIAS 2/","CANTA","CANTA",3,0,0,0,15
"636","x150407","LIMA PROVINCIAS 2/","CANTA","SANTA ROSA DE QUIVES",5,0,0,1,15
"637","x150501","LIMA PROVINCIAS 2/","CAÑETE","SAN VICENTE DE CAÑETE",7,0,0,0,35
"638","x150502","LIMA PROVINCIAS 2/","CAÑETE","ASIA",1,0,0,0,10
"639","x150503","LIMA PROVINCIAS 2/","CAÑETE","CALANGO",4,1,1,1,1
"640","x150504","LIMA PROVINCIAS 2/","CAÑETE","CERRO AZUL",9,1,4,0,27
"641","x150505","LIMA PROVINCIAS 2/","CAÑETE","CHILCA",2,0,1,0,24
"642","x150507","LIMA PROVINCIAS 2/","CAÑETE","IMPERIAL",7,0,0,1,62
"643","x150508","LIMA PROVINCIAS 2/","CAÑETE","LUNAHUANA",0,4,0,8,13
"644","x150509","LIMA PROVINCIAS 2/","CAÑETE","MALA",2,0,1,2,6
"645","x150510","LIMA PROVINCIAS 2/","CAÑETE","NUEVO IMPERIAL",5,0,1,2,65
"646","x150511","LIMA PROVINCIAS 2/","CAÑETE","PACARAN",1,0,0,2,4
"647","x150512","LIMA PROVINCIAS 2/","CAÑETE","QUILMANA",2,0,0,0,2
"648","x150513","LIMA PROVINCIAS 2/","CAÑETE","SAN ANTONIO",3,0,0,0,10
"649","x150514","LIMA PROVINCIAS 2/","CAÑETE","SAN LUIS",17,2,1,24,40
"650","x150516","LIMA PROVINCIAS 2/","CAÑETE","ZUÑIGA",0,0,0,0,9
"651","x150601","LIMA PROVINCIAS 2/","HUARAL","HUARAL",3,0,0,0,3
"652","x150604","LIMA PROVINCIAS 2/","HUARAL","AUCALLAMA",1,0,0,0,12
